Date,Return,STD,ticker,COV1,COV2
2010/3/31,-0.004655026,0.009407925,DBC,4.21E-07,2.13E-05
2010/4/30,0.039115624,0.009391612,DBC,-7.55E-06,5.58E-05
2010/5/31,-0.101473008,0.015942695,DBC,-1.03E-05,0.000247654
2010/6/30,-0.017759498,0.013216996,DBC,-1.35E-05,0.000171295
2010/7/31,0.061195941,0.010739488,DBC,-5.36E-06,8.67E-05
2010/8/31,-0.030143987,0.010656287,DBC,-1.36E-05,9.50E-05
2010/9/30,0.086035986,0.007480766,DBC,-6.68E-06,4.29E-05
2010/10/31,0.044379845,0.013391264,DBC,7.14E-06,6.35E-05
2010/11/30,-0.004368477,0.015913986,DBC,6.51E-06,0.00011522
2010/12/31,0.098922938,0.009184624,DBC,-9.50E-07,2.91E-05
2011/1/31,0.03557173,0.010722464,DBC,-7.58E-06,8.97E-06
2011/2/28,0.041710451,0.009359455,DBC,3.77E-06,1.23E-05
2011/3/31,0.0265815,0.012752638,DBC,-4.88E-06,3.57E-05
2011/4/30,0.045558791,0.010266709,DBC,-9.43E-06,2.55E-05
2011/5/31,-0.051724138,0.021086607,DBC,-1.16E-05,8.89E-05
2011/6/30,-0.042644666,0.011624813,DBC,-1.60E-05,6.88E-05
2011/7/31,0.045580218,0.008428986,DBC,1.12E-06,4.28E-05
2011/8/31,-0.003963047,0.01557354,DBC,-1.58E-05,0.000308804
2011/9/30,-0.146220249,0.013802158,DBC,-1.34E-05,0.000190825
2011/10/31,0.076504886,0.013014888,DBC,-2.15E-05,0.000180429
2011/11/30,-0.00288595,0.011677034,DBC,-7.70E-06,0.000183212
2011/12/31,-0.028943581,0.011593311,DBC,-5.44E-06,8.95E-05
2012/1/31,0.03688523,0.009754681,DBC,-5.83E-06,2.53E-05
2012/2/29,0.053539453,0.005980063,DBC,-2.41E-06,1.17E-05
2012/3/31,-0.017735491,0.009002139,DBC,-7.13E-06,4.49E-05
2012/4/30,-0.013541542,0.007950836,DBC,-3.83E-06,5.56E-05
2012/5/31,-0.111580519,0.007700381,DBC,-4.23E-06,3.66E-05
2012/6/30,0.020206009,0.014975345,DBC,-1.24E-05,0.000151489
2012/7/31,0.05825257,0.01250021,DBC,-3.59E-06,6.37E-05
2012/8/31,0.056513742,0.00636459,DBC,-1.98E-06,2.09E-05
2012/9/30,-0.003820786,0.009982922,DBC,-6.81E-06,2.41E-05
2012/10/31,-0.039051647,0.008898178,DBC,-3.73E-06,2.27E-05
2012/11/30,0.019593591,0.009072311,DBC,-3.39E-06,5.89E-05
2012/12/31,-0.01138777,0.005182487,DBC,3.41E-07,3.38E-06
2013/1/31,0.024837938,0.004549365,DBC,8.85E-07,3.24E-06
2013/2/28,-0.047067163,0.004384761,DBC,-2.57E-06,2.08E-05
2013/3/31,0.006634822,0.005992786,DBC,-4.25E-07,1.39E-05
2013/4/30,-0.038081308,0.010726402,DBC,-2.85E-06,6.10E-05
2013/5/31,-0.015607067,0.007278547,DBC,-4.53E-06,3.25E-05
2013/6/30,-0.028229026,0.00883647,DBC,1.39E-05,6.13E-05
2013/7/31,0.031834484,0.004403283,DBC,4.39E-06,5.42E-06
2013/8/31,0.028152738,0.006222478,DBC,-5.77E-07,-9.68E-06
2013/9/30,-0.033758453,0.00806541,DBC,1.05E-05,9.03E-06
2013/10/31,-0.000388308,0.006536328,DBC,2.30E-06,1.48E-05
2013/11/30,-0.009320303,0.005549475,DBC,1.24E-06,1.87E-05
2013/12/31,0.005880164,0.004092968,DBC,1.20E-06,7.24E-06
2014/1/31,-0.030397646,0.005158155,DBC,3.13E-06,7.50E-06
2014/2/28,0.050241103,0.005140524,DBC,-2.61E-06,1.42E-05
2014/3/31,-0.000382643,0.006332657,DBC,1.57E-06,-8.87E-06
2014/4/30,0.01110264,0.005513651,DBC,2.03E-06,4.81E-06
2014/5/31,-0.014388493,0.004049335,DBC,-1.25E-07,1.21E-06
2014/6/30,0.021129466,0.004703686,DBC,1.38E-06,-1.72E-06
2014/7/31,-0.047404116,0.004278341,DBC,1.43E-06,-2.03E-06
2014/8/31,-0.011453348,0.005028015,DBC,1.48E-07,1.61E-07
2014/9/30,-0.072313193,0.006489858,DBC,3.86E-06,1.01E-05
2014/10/31,-0.038759799,0.008525108,DBC,-6.66E-06,2.72E-05
2014/11/30,-0.085125383,0.012807715,DBC,-1.62E-06,1.52E-05
2014/12/31,-0.096474078,0.01094853,DBC,-6.17E-06,1.83E-05
2015/1/31,-0.056910576,0.011756824,DBC,-1.00E-05,2.91E-05
2015/2/28,0.044252926,0.012566661,DBC,-7.40E-06,3.35E-05
2015/3/31,-0.06053935,0.012229661,DBC,1.62E-05,4.31E-05
2015/4/30,0.071470478,0.00922435,DBC,5.04E-06,2.25E-07
2015/5/31,-0.03171142,0.010120669,DBC,3.92E-06,1.73E-06
2015/6/30,0.016374861,0.00894876,DBC,-1.18E-05,1.97E-05
2015/7/31,-0.126111068,0.0099882,DBC,-1.17E-05,2.84E-05
2015/8/31,-0.002542865,0.015400493,DBC,-5.60E-06,0.000120057
2015/9/30,-0.034416786,0.012066477,DBC,-1.46E-05,0.000140415
2015/10/31,0.003300251,0.009494729,DBC,-2.92E-06,2.08E-05
2015/11/30,-0.066447354,0.009785839,DBC,-3.96E-07,3.36E-05
2015/12/31,-0.058491766,0.011323334,DBC,-4.09E-06,3.88E-05
2016/1/31,-0.043413312,0.015012556,DBC,3.45E-06,0.000134944
2016/2/29,-0.002347396,0.014152174,DBC,-2.75E-06,6.95E-05
2016/3/31,0.042352978,0.010382752,DBC,-3.19E-06,2.85E-05
2016/4/30,0.097065465,0.011542853,DBC,-4.06E-06,2.33E-05
2016/5/31,0.008916291,0.011555604,DBC,-2.96E-06,1.53E-05
2016/6/30,0.04350791,0.011580466,DBC,-1.02E-05,7.13E-05
2016/7/31,-0.069706924,0.011776031,DBC,-2.64E-06,3.82E-05
2016/8/31,0.007703035,0.010341634,DBC,2.31E-07,1.68E-05
2016/9/30,0.043085636,0.010391978,DBC,3.84E-06,4.20E-05
2016/10/31,-0.003331178,0.006504628,DBC,-2.88E-07,1.03E-05
2016/11/30,0.016711269,0.013392381,DBC,-7.04E-06,2.15E-05
2016/12/31,0.041420019,0.006858952,DBC,-2.86E-06,-1.29E-06
2017/1/31,-0.005681766,0.008062683,DBC,4.60E-06,1.65E-06
2017/2/28,-0.001904814,0.005602763,DBC,-2.65E-06,1.49E-06
2017/3/31,-0.032442657,0.007504881,DBC,5.75E-06,1.82E-05
2017/4/30,-0.02695601,0.006377833,DBC,-2.23E-07,-2.72E-07
2017/5/31,-0.014189205,0.010825776,DBC,8.47E-07,8.44E-07
2017/6/30,-0.00959555,0.009021697,DBC,-5.01E-06,-4.51E-06
2017/7/31,0.040830321,0.00803252,DBC,-3.18E-06,-2.25E-06
2017/8/31,0.00398947,0.009516486,DBC,-6.17E-07,7.80E-06
2017/9/30,0.019867437,0.006386984,DBC,2.85E-06,-5.72E-07
2017/10/31,0.039610498,0.006276027,DBC,2.52E-07,6.45E-06
2017/11/30,0.009369057,0.007692589,DBC,4.11E-06,-2.40E-06
2017/12/31,0.027846683,0.007257065,DBC,-1.62E-06,-1.47E-06
2018/1/31,0.0295002,0.004877759,DBC,-6.23E-07,1.20E-05
2018/2/28,-0.029239644,0.009296673,DBC,7.70E-07,8.44E-05
2018/3/31,0.022891373,0.006939515,DBC,-2.50E-06,2.66E-05
2018/4/30,0.034157883,0.007825243,DBC,-6.23E-07,4.41E-05
2018/5/31,0.02676546,0.006684906,DBC,-6.72E-06,2.77E-05
2018/6/30,-0.019412172,0.009873732,DBC,2.49E-06,7.62E-06
2018/7/31,-0.02432133,0.011466918,DBC,3.39E-07,2.92E-05
2018/8/31,0.007536268,0.008221985,DBC,-2.18E-08,2.33E-05
2018/9/30,0.033947151,0.006859238,DBC,-3.72E-06,1.95E-06
2018/10/31,-0.05620477,0.010317662,DBC,-1.65E-06,6.27E-05
2018/11/30,-0.098467051,0.01134602,DBC,1.85E-06,4.17E-05
2018/12/31,-0.040012516,0.012654321,DBC,-4.73E-06,0.000109706
2019/1/31,0.071083554,0.008091525,DBC,-7.79E-08,4.16E-05
2019/2/28,0.028350419,0.007123122,DBC,-6.26E-07,1.75E-05
2019/3/31,-0.003759355,0.005237844,DBC,3.48E-07,9.91E-06
2019/4/30,0.011949661,0.004771907,DBC,-2.43E-06,7.95E-06
2019/5/31,-0.059664439,0.010486272,DBC,-7.32E-06,5.21E-05
2019/6/30,0.039656357,0.009913688,DBC,2.81E-06,1.27E-05
2019/7/31,-0.011443039,0.008232166,DBC,-3.02E-06,1.37E-05
2019/8/31,-0.04630234,0.010788942,DBC,-1.77E-05,7.71E-05
2019/9/30,0.014160469,0.013436257,DBC,5.06E-06,2.40E-06
2019/10/31,0.019282005,0.005560193,DBC,-3.82E-06,2.14E-05
2019/11/30,-0.00130464,0.008829657,DBC,-6.51E-07,1.24E-05
2019/12/31,0.058491568,0.004974645,DBC,-2.28E-06,1.25E-05
2020/1/31,-0.08589343,0.00762101,DBC,-1.32E-06,1.77E-05
2020/2/29,-0.06652947,0.011164015,DBC,-1.29E-05,0.000110925
2020/3/31,-0.173401877,0.027547936,DBC,0.000150083,0.001153854
2020/4/30,-0.031111128,0.018131567,DBC,5.63E-06,0.000192814
2020/5/31,0.080733934,0.014629093,DBC,3.62E-06,0.000146043
2020/6/30,0.044991575,0.012448129,DBC,5.05E-06,0.000187355
2020/7/31,0.051177758,0.00775637,DBC,-2.77E-06,4.34E-05
2020/8/31,0.046367917,0.008081298,DBC,2.92E-06,2.47E-05
2020/9/30,-0.03545047,0.011732459,DBC,-5.24E-07,8.92E-05
2020/10/31,-0.031393678,0.011255581,DBC,-2.69E-06,6.81E-05
2020/11/30,0.101976315,0.008432799,DBC,-5.28E-06,3.57E-05
2020/12/31,0.054519413,0.006502757,DBC,4.05E-07,5.80E-06
2021/1/31,0.033333353,0.010532272,DBC,-4.58E-07,3.63E-05
2021/2/28,0.101382405,0.01032388,DBC,-9.29E-06,4.71E-05
2021/3/31,-0.007172639,0.017674202,DBC,5.75E-06,5.28E-05
2021/4/30,0.07826611,0.008248157,DBC,4.13E-06,-5.57E-06
2021/5/31,0.038525933,0.011873966,DBC,-2.77E-06,-4.70E-06
2021/6/30,0.034946126,0.009324515,DBC,1.37E-06,9.50E-06
2021/7/31,0.01298699,0.014379031,DBC,-2.58E-05,6.46E-05
2021/8/31,-0.016410128,0.014547969,DBC,-2.53E-06,3.52E-05
2021/9/30,0.052137546,0.009211687,DBC,-2.52E-06,4.51E-05
2021/10/31,0.057978249,0.009929276,DBC,-3.67E-06,1.43E-05
2021/11/30,-0.087587789,0.017228497,DBC,-2.27E-05,9.21E-05
2021/12/31,0.066735119,0.01030355,DBC,-6.41E-06,9.13E-05
2022/1/31,0.078922011,0.007011421,DBC,-2.09E-06,2.13E-05
2022/2/28,0.064674449,0.009214142,DBC,1.37E-05,-6.11E-05
2022/3/31,0.09174691,0.030354286,DBC,8.72E-06,-0.000184902
2022/4/30,0.056408321,0.013798704,DBC,2.21E-05,5.25E-05
2022/5/31,0.046131397,0.016809222,DBC,8.50E-07,0.000188763
2022/6/30,-0.075000017,0.014934173,DBC,-1.15E-05,2.49E-05
2022/7/31,-0.019894885,0.023831688,DBC,-1.96E-05,9.28E-05
2022/8/31,-0.014936792,0.013598103,DBC,-1.16E-05,-5.14E-06
2022/9/30,-0.070373177,0.016752015,DBC,3.86E-05,0.00010544
2022/10/31,0.050606456,0.012662384,DBC,1.96E-05,7.07E-05
2022/11/30,0.014729295,0.015087057,DBC,1.80E-05,0.00011721
2022/12/31,-0.027115175,0.011827344,DBC,1.09E-06,9.33E-05
2023/1/31,0.008924958,0.011524887,DBC,-6.02E-06,5.64E-05
2023/2/28,-0.044632125,0.010595647,DBC,-2.22E-06,1.50E-05
2023/3/31,-0.000841744,0.011040781,DBC,-1.11E-05,3.34E-05
2023/4/30,-0.007582163,0.008380856,DBC,7.91E-06,2.55E-05
2023/5/31,-0.064091667,0.012238607,DBC,-2.16E-05,4.84E-05
2023/6/30,0.029478491,0.011251903,DBC,6.30E-06,1.67E-05
2023/7/31,0.087224659,0.006955018,DBC,1.07E-05,1.79E-05
2023/8/31,-0.003646731,0.006079171,DBC,7.73E-06,1.74E-05
2023/9/30,0.015046809,0.005365525,DBC,-1.54E-06,1.56E-05
2023/10/31,-0.01802886,0.012075578,DBC,-3.74E-06,-3.06E-05
2023/11/30,-0.024479766,0.011444347,DBC,1.52E-06,1.19E-05
2023/12/31,-0.032912892,0.009823049,DBC,5.58E-06,3.40E-05
2024/1/31,0.013157915,0.007743911,DBC,2.95E-06,-2.85E-06
2024/2/29,-0.015226189,0.006934252,DBC,-6.16E-06,-6.74E-06
2024/3/31,0.0445657,0.006463618,DBC,-8.34E-06,3.49E-06
2024/4/30,0.016107959,0.006225915,DBC,-6.32E-06,8.91E-06
2024/5/31,-0.00299913,0.008657685,DBC,-5.54E-06,2.49E-05
2024/6/30,-0.001718981,0.008448847,DBC,3.44E-06,6.98E-06
2024/7/31,-0.027980999,0.008445502,DBC,8.10E-06,2.13E-05
2024/8/31,-0.020814903,0.009957163,DBC,-1.03E-05,3.40E-05
2024/9/30,0.007236578,0.010833884,DBC,-1.10E-06,6.44E-05
2024/10/31,0.014369082,0.0130462,DBC,-7.86E-06,-3.70E-05
2024/11/30,-0.019920371,0.010307792,DBC,1.19E-05,-1.07E-06
2024/12/31,0.017227279,0.006706853,DBC,6.16E-07,1.38E-05
2025/1/31,0.027595892,0.008781356,DBC,-7.23E-06,-8.06E-06
2025/2/28,0.00136553,0.008381394,DBC,-9.95E-06,1.95E-05
2025/3/31,0.008636388,0.004777005,DBC,-4.46E-06,4.08E-05
